chapter	sentence_id	token_id	token	target
baskervilles09	122	9	light	O
baskervilles09	122	10	eyes	O
baskervilles09	122	14	blazing	O
baskervilles09	122	16	fury	O
baskervilles09	123	6	lady	O
baskervilles09	124	1	dared	O
baskervilles09	124	3	offer	O
baskervilles09	124	5	attentions	O
baskervilles09	124	8	distasteful	B-NEG
baskervilles09	125	2	think	O
baskervilles09	125	8	baronet	O
baskervilles09	125	10	could	O
baskervilles09	125	14	liked	O
baskervilles09	126	3	not	B-NEG
baskervilles09	126	6	brother	O
baskervilles09	126	10	known	O
baskervilles09	126	11	better	O
baskervilles09	126	14	answer	O
baskervilles09	127	4	told	O
baskervilles09	127	8	feelings	O
baskervilles09	127	9	towards	O
baskervilles09	127	11	sister	O
baskervilles09	127	17	not	B-NEG
baskervilles09	127	18	ashamed	O
baskervilles09	127	24	hoped	O
baskervilles09	127	27	might	O
baskervilles09	127	28	honour	O
baskervilles09	127	31	becoming	O
baskervilles09	127	33	wife	O
baskervilles09	128	1	seemed	O
baskervilles09	128	3	make	O
baskervilles09	128	5	matter	O
baskervilles09	128	6	no	B-NEG
baskervilles09	128	7	better	O
baskervilles09	128	12	lost	O
baskervilles09	128	14	temper	O
baskervilles09	128	19	answered	O
baskervilles09	128	21	rather	O
baskervilles09	128	23	hotly	O
baskervilles09	128	24	than	O
baskervilles09	128	27	perhaps	O
baskervilles09	128	29	considering	O
baskervilles09	128	33	standing	O
baskervilles09	129	2	ended	O
baskervilles09	129	5	going	O
baskervilles09	129	12	saw	O
baskervilles09	129	19	badly	O
baskervilles09	129	20	puzzled	O
baskervilles09	129	22	man	O
baskervilles09	129	27	county	O
baskervilles09	130	1	tell	O
baskervilles09	130	6	means	O
baskervilles09	130	8	watson	O
baskervilles09	130	12	'll	O
baskervilles09	130	13	owe	O
baskervilles09	130	16	than	O
baskervilles09	130	17	ever	O
baskervilles09	130	20	hope	O
baskervilles09	130	22	pay	O
baskervilles09	131	1	tried	O
baskervilles09	131	2	one	O
baskervilles09	131	4	two	O
baskervilles09	131	5	explanations	O
baskervilles09	131	9	indeed	O
baskervilles09	131	13	completely	O
baskervilles09	131	14	puzzled	O
baskervilles09	132	1	friend	O
baskervilles09	132	2	's	O
baskervilles09	132	3	title	O
baskervilles09	132	6	fortune	O
baskervilles09	132	9	age	O
baskervilles09	132	12	character	O
baskervilles09	132	16	appearance	O
baskervilles09	132	21	favour	O
baskervilles09	132	25	know	O
baskervilles09	132	26	nothing	B-NEG
baskervilles09	132	29	unless	O
baskervilles09	132	33	dark	O
baskervilles09	132	34	fate	O
baskervilles09	132	36	runs	O
baskervilles09	132	39	family	O
baskervilles09	133	2	advances	O
baskervilles09	133	5	rejected	O
baskervilles09	133	7	brusquely	O
baskervilles09	133	8	without	B-NEG
baskervilles09	133	10	reference	O
baskervilles09	133	13	lady	O
baskervilles09	133	14	's	O
baskervilles09	133	16	wishes	O
baskervilles09	133	20	lady	O
baskervilles09	133	22	accept	O
baskervilles09	133	24	situation	O
baskervilles09	133	25	without	B-NEG
baskervilles09	133	26	protest	O
baskervilles09	133	29	amazing	O
baskervilles09	134	0	however	O
baskervilles09	134	3	conjectures	O
baskervilles09	134	5	set	O
baskervilles09	134	7	rest	O
baskervilles09	134	10	visit	O
baskervilles09	134	12	stapleton	O
baskervilles09	134	16	afternoon	O
baskervilles09	135	2	come	O
baskervilles09	135	4	offer	O
baskervilles09	135	5	apologies	O
baskervilles09	135	8	rudeness	O
baskervilles09	135	11	morning	O
baskervilles09	135	16	long	O
baskervilles09	135	17	private	O
baskervilles09	135	18	interview	O
baskervilles09	135	20	sir	O
baskervilles09	135	21	henry	O
baskervilles09	135	24	study	O
baskervilles09	135	26	upshot	O
baskervilles09	135	29	conversation	O
baskervilles09	135	33	breach	O
baskervilles09	135	35	quite	O
baskervilles09	135	36	healed	O
baskervilles09	135	43	dine	O
baskervilles09	135	45	merripit	O
baskervilles09	135	46	house	O
baskervilles09	135	47	next	O
baskervilles09	135	48	friday	O
baskervilles09	135	51	sign	O
baskervilles09	136	3	n't	B-NEG
baskervilles09	136	4	say	O
baskervilles09	136	9	n't	B-NEG
baskervilles09	136	11	crazy	O
baskervilles09	136	12	man	O
baskervilles09	136	15	said	O
baskervilles09	136	16	sir	O
baskervilles09	136	17	henry	O
baskervilles09	136	21	ca	O
baskervilles09	136	22	n't	B-NEG
baskervilles09	136	23	forget	O
baskervilles09	136	25	look	O
baskervilles09	136	28	eyes	O
baskervilles09	136	31	ran	O
baskervilles09	136	35	morning	O
baskervilles09	136	39	must	O
baskervilles09	136	40	allow	O
baskervilles09	136	42	no	B-NEG
baskervilles09	136	43	man	O
baskervilles09	136	44	could	O
baskervilles09	136	45	make	O
baskervilles09	136	48	handsome	O
baskervilles09	136	49	apology	O
baskervilles09	136	50	than	O
baskervilles09	136	53	done	O
baskervilles09	137	3	give	O
baskervilles09	137	5	explanation	O
baskervilles09	137	8	conduct	O
baskervilles09	138	2	sister	O
baskervilles09	138	4	everything	O
baskervilles09	138	7	life	O
baskervilles09	138	10	says	O
baskervilles09	139	2	natural	O
baskervilles09	139	3	enough	O
baskervilles09	139	8	glad	O
baskervilles09	139	12	understand	O
baskervilles09	139	14	value	O
baskervilles09	140	2	always	O
baskervilles09	140	4	together	O
baskervilles09	140	7	according	O
baskervilles09	140	10	account	O
baskervilles09	140	16	lonely	O
baskervilles09	140	17	man	O
baskervilles09	140	23	companion	O
baskervilles09	140	28	thought	O
baskervilles09	140	30	losing	O
baskervilles09	140	33	really	O
baskervilles09	140	34	terrible	O
baskervilles09	141	2	not	B-NEG
baskervilles09	141	3	understood	O
baskervilles09	141	6	said	O
baskervilles09	141	11	becoming	O
baskervilles09	141	12	attached	O
baskervilles09	141	19	saw	O
baskervilles09	141	23	eyes	O
baskervilles09	141	27	really	O
baskervilles09	141	33	might	O
baskervilles09	141	35	taken	O
baskervilles09	141	36	away	O
baskervilles09	141	41	gave	O
baskervilles09	141	45	shock	O
baskervilles09	141	49	time	O
baskervilles09	141	52	not	B-NEG
baskervilles09	141	53	responsible	O
baskervilles09	141	57	said	O
baskervilles09	142	3	sorry	O
baskervilles09	142	8	passed	O
baskervilles09	142	12	recognized	O
baskervilles09	142	14	foolish	O
baskervilles09	142	17	selfish	O
baskervilles09	142	23	imagine	O
baskervilles09	142	26	could	O
baskervilles09	142	27	hold	O
baskervilles09	142	29	beautiful	O
baskervilles09	142	30	woman	O
baskervilles09	142	31	like	O
baskervilles09	142	33	sister	O
baskervilles09	142	38	whole	O
baskervilles09	142	39	life	O
baskervilles09	143	4	leave	O
baskervilles09	143	8	rather	O
baskervilles09	143	13	neighbour	O
baskervilles09	143	14	like	O
baskervilles09	143	16	than	O
baskervilles09	143	18	anyone	O
baskervilles09	143	19	else	O
baskervilles09	144	3	case	O
baskervilles09	144	7	blow	O
baskervilles09	144	12	would	O
baskervilles09	144	13	take	O
baskervilles09	144	16	time	O
baskervilles09	144	19	could	O
baskervilles09	144	20	prepare	O
baskervilles09	144	23	meet	O
baskervilles09	145	1	would	O
baskervilles09	145	2	withdraw	O
baskervilles09	145	4	opposition	O
baskervilles09	145	5	upon	O
baskervilles09	145	7	part	O
baskervilles09	145	10	would	O
baskervilles09	145	11	promise	O
baskervilles09	145	13	three	O
baskervilles09	145	14	months	O
baskervilles09	145	16	let	O
baskervilles09	145	18	matter	O
baskervilles09	145	19	rest	O
baskervilles09	145	23	content	O
baskervilles09	145	25	cultivating	O
baskervilles09	145	27	lady	O
baskervilles09	145	28	's	O
baskervilles09	145	29	friendship	O
baskervilles09	145	32	time	O
baskervilles09	145	33	without	B-NEG
baskervilles09	145	34	claiming	O
baskervilles09	145	36	love	O
baskervilles09	146	2	promised	O
baskervilles09	146	7	matter	O
baskervilles09	146	8	rests	O
baskervilles09	147	3	one	O
baskervilles09	147	6	small	O
baskervilles09	147	7	mysteries	O
baskervilles09	147	8	cleared	O
baskervilles09	148	2	something	O
baskervilles09	148	5	touched	O
baskervilles09	148	6	bottom	O
baskervilles09	148	7	anywhere	O
baskervilles09	148	10	bog	O
baskervilles09	148	15	floundering	O
baskervilles09	149	1	know	O
baskervilles09	149	4	stapleton	O
baskervilles09	149	5	looked	O
baskervilles09	149	7	disfavour	B-NEG
baskervilles09	149	8	upon	O
baskervilles09	149	10	sister	O
baskervilles09	149	11	's	O
baskervilles09	149	12	suitor	O
baskervilles09	149	14	even	O
baskervilles09	149	17	suitor	O
baskervilles09	149	20	eligible	O
baskervilles09	149	22	one	O
baskervilles09	149	24	sir	O
baskervilles09	149	25	henry	O
baskervilles09	150	3	pass	O
baskervilles09	150	6	another	O
baskervilles09	150	7	thread	O
baskervilles09	150	11	extricated	O
baskervilles09	150	15	tangled	O
baskervilles09	150	16	skein	O
baskervilles09	150	19	mystery	O
baskervilles09	150	22	sobs	O
baskervilles09	150	25	night	O
baskervilles09	150	29	tear-stained	O
baskervilles09	150	30	face	O
baskervilles09	150	32	mrs.	O
baskervilles09	150	33	barrymore	O
baskervilles09	150	37	secret	O
baskervilles09	150	38	journey	O
baskervilles09	150	41	butler	O
baskervilles09	150	44	western	O
baskervilles09	150	45	lattice	O
baskervilles09	150	46	window	O
baskervilles09	151	0	congratulate	O
baskervilles09	151	4	dear	O
baskervilles09	151	5	holmes	O
baskervilles09	151	8	tell	O
baskervilles09	151	13	not	B-NEG
baskervilles09	151	14	disappointed	O
baskervilles09	151	18	agent	O
baskervilles09	151	23	not	B-NEG
baskervilles09	151	24	regret	O
baskervilles09	151	26	confidence	O
baskervilles09	151	29	showed	O
baskervilles09	151	34	sent	O
baskervilles09	152	2	things	O
baskervilles09	152	5	one	O
baskervilles09	152	6	night	O
baskervilles09	152	7	's	O
baskervilles09	152	8	work	O
baskervilles09	152	10	thoroughly	O
baskervilles09	152	11	cleared	O
baskervilles09	153	2	said	O
baskervilles09	153	5	one	O
baskervilles09	153	6	night	O
baskervilles09	153	7	's	O
baskervilles09	153	8	work	O
baskervilles09	153	14	truth	O
baskervilles09	153	19	two	O
baskervilles09	153	20	nights	O
baskervilles09	153	22	work	O
baskervilles09	153	27	first	O
baskervilles09	153	29	drew	O
baskervilles09	153	30	entirely	O
baskervilles09	153	31	blank	O
baskervilles09	154	1	sat	O
baskervilles09	154	4	sir	O
baskervilles09	154	5	henry	O
baskervilles09	154	8	rooms	O
baskervilles09	154	10	nearly	O
baskervilles09	154	11	three	O
baskervilles09	154	12	o'clock	O
baskervilles09	154	15	morning	O
baskervilles09	154	18	no	B-NEG
baskervilles09	154	19	sound	O
baskervilles09	154	22	sort	O
baskervilles09	154	25	hear	O
baskervilles09	154	26	except	O
baskervilles09	154	28	chiming	O
baskervilles09	154	29	clock	O
baskervilles09	154	30	upon	O
baskervilles09	154	32	stairs	O
baskervilles09	155	4	melancholy	O
baskervilles09	155	5	vigil	O
baskervilles09	155	7	ended	O
baskervilles09	155	11	us	O
baskervilles09	155	12	falling	O
baskervilles09	155	13	asleep	O
baskervilles09	155	16	chairs	O
baskervilles09	156	0	fortunately	O
baskervilles09	156	3	not	B-NEG
baskervilles09	156	4	discouraged	O
baskervilles09	156	8	determined	O
baskervilles09	156	10	try	O
baskervilles09	157	1	next	O
baskervilles09	157	2	night	O
baskervilles09	157	4	lowered	O
baskervilles09	157	6	lamp	O
baskervilles09	157	8	sat	O
baskervilles09	157	9	smoking	O
baskervilles09	157	10	cigarettes	O
baskervilles09	157	11	without	B-NEG
baskervilles09	157	12	making	O
baskervilles09	157	14	least	O
baskervilles09	157	15	sound	O
baskervilles09	158	2	incredible	O
baskervilles09	158	4	slowly	O
baskervilles09	158	6	hours	O
baskervilles09	158	7	crawled	O
baskervilles09	158	11	yet	O
baskervilles09	158	14	helped	O
baskervilles09	158	20	sort	O
baskervilles09	158	22	patient	O
baskervilles09	158	23	interest	O
baskervilles09	158	26	hunter	O
baskervilles09	158	27	must	O
baskervilles09	158	28	feel	O
baskervilles09	158	31	watches	O
baskervilles09	158	33	trap	O
baskervilles09	158	37	hopes	O
baskervilles09	158	39	game	O
baskervilles09	158	40	may	O
baskervilles09	158	41	wander	O
baskervilles09	159	0	one	O
baskervilles09	159	1	struck	O
baskervilles09	159	4	two	O
baskervilles09	159	9	almost	O
baskervilles09	159	12	second	O
baskervilles09	159	13	time	O
baskervilles09	159	14	given	O
baskervilles09	159	18	despair	O
baskervilles09	159	22	instant	O
baskervilles09	159	25	sat	O
baskervilles09	159	26	bolt	O
baskervilles09	159	27	upright	O
baskervilles09	159	30	chairs	O
baskervilles09	159	34	weary	O
baskervilles09	159	35	senses	O
baskervilles09	159	36	keenly	O
baskervilles09	159	39	alert	O
baskervilles09	160	2	heard	O
baskervilles09	160	4	creak	O
baskervilles09	160	7	step	O
baskervilles09	160	10	passage	O
baskervilles09	161	1	stealthily	O
baskervilles09	161	3	heard	O
baskervilles09	161	5	pass	O
baskervilles09	161	6	along	O
baskervilles09	161	9	died	O
baskervilles09	161	10	away	O
baskervilles09	161	13	distance	O
baskervilles09	162	2	baronet	O
baskervilles09	162	3	gently	O
baskervilles09	162	4	opened	O
baskervilles09	162	6	door	O
baskervilles09	162	9	set	O
baskervilles09	162	12	pursuit	O
baskervilles09	163	0	already	O
baskervilles09	163	2	man	O
baskervilles09	163	4	gone	O
baskervilles09	163	5	round	O
baskervilles09	163	7	gallery	O
baskervilles09	163	10	corridor	O
baskervilles09	163	14	darkness	O
baskervilles09	164	0	softly	O
baskervilles09	164	2	stole	O
baskervilles09	164	3	along	O
baskervilles09	164	7	come	O
baskervilles09	164	11	wing	O
baskervilles09	165	4	time	O
baskervilles09	165	6	catch	O
baskervilles09	165	8	glimpse	O
baskervilles09	165	11	tall	O
baskervilles09	165	13	black-bearded	O
baskervilles09	165	14	figure	O
baskervilles09	165	17	shoulders	O
baskervilles09	165	18	rounded	O
baskervilles09	165	21	tiptoed	O
baskervilles09	165	24	passage	O
baskervilles09	166	2	passed	O
baskervilles09	166	6	door	O
baskervilles09	166	12	light	O
baskervilles09	166	15	candle	O
baskervilles09	166	16	framed	O
baskervilles09	166	20	darkness	O
baskervilles09	166	22	shot	O
baskervilles09	166	23	one	O
baskervilles09	166	24	single	O
baskervilles09	166	25	yellow	O
baskervilles09	166	26	beam	O
baskervilles09	166	27	across	O
baskervilles09	166	29	gloom	O
baskervilles09	166	32	corridor	O
baskervilles09	167	1	shuffled	O
baskervilles09	167	2	cautiously	O
baskervilles09	167	3	towards	O
baskervilles09	167	6	trying	O
baskervilles09	167	7	every	O
baskervilles09	167	8	plank	O
baskervilles09	167	11	dared	O
baskervilles09	167	13	put	O
baskervilles09	167	15	whole	O
baskervilles09	167	16	weight	O
baskervilles09	167	17	upon	O
baskervilles09	168	2	taken	O
baskervilles09	168	4	precaution	O
baskervilles09	168	6	leaving	O
baskervilles09	168	8	boots	O
baskervilles09	168	9	behind	O
baskervilles09	168	10	us	O
baskervilles09	168	14	even	O
baskervilles09	168	18	old	O
baskervilles09	168	19	boards	O
baskervilles09	168	20	snapped	O
baskervilles09	168	22	creaked	O
baskervilles09	168	23	beneath	O
baskervilles09	168	25	tread	O
baskervilles09	169	0	sometimes	O
baskervilles09	169	2	seemed	O
baskervilles09	169	3	impossible	B-NEG
baskervilles09	169	7	fail	O
baskervilles09	169	9	hear	O
baskervilles09	169	11	approach	O
baskervilles09	170	0	however	O
baskervilles09	170	3	man	O
baskervilles09	170	5	fortunately	O
baskervilles09	170	6	rather	O
baskervilles09	170	7	deaf	O
baskervilles09	170	12	entirely	O
baskervilles09	170	13	preoccupied	O
baskervilles09	171	2	last	O
baskervilles09	171	4	reached	O
baskervilles09	171	6	door	O
baskervilles09	171	8	peeped	O
baskervilles09	171	11	found	O
baskervilles09	171	13	crouching	O
baskervilles09	171	16	window	O
baskervilles09	171	18	candle	O
baskervilles09	171	20	hand	O
baskervilles09	171	23	white	O
baskervilles09	171	25	intent	O
baskervilles09	171	26	face	O
baskervilles09	171	27	pressed	O
baskervilles09	171	30	pane	O
baskervilles09	171	32	exactly	O
baskervilles09	171	36	seen	O
baskervilles09	171	38	two	O
baskervilles09	171	39	nights	O
baskervilles09	172	2	arranged	O
baskervilles09	172	3	no	B-NEG
baskervilles09	172	4	plan	O
baskervilles09	172	6	campaign	O
baskervilles09	172	10	baronet	O
baskervilles09	172	13	man	O
baskervilles09	172	18	direct	O
baskervilles09	172	19	way	O
baskervilles09	172	21	always	O
baskervilles09	172	24	natural	O
baskervilles09	173	1	walked	O
baskervilles09	173	4	room	O
baskervilles09	173	11	barrymore	O
baskervilles09	173	12	sprang	O
baskervilles09	173	16	window	O
baskervilles09	173	19	sharp	O
baskervilles09	173	20	hiss	O
baskervilles09	173	23	breath	O
baskervilles09	173	25	stood	O
baskervilles09	173	27	livid	O
baskervilles09	173	29	trembling	O
baskervilles09	173	32	us	O
baskervilles09	174	1	dark	O
baskervilles09	174	2	eyes	O
baskervilles09	174	4	glaring	O
baskervilles09	174	8	white	O
baskervilles09	174	9	mask	O
baskervilles09	174	12	face	O
baskervilles09	174	15	full	O
baskervilles09	174	17	horror	O
baskervilles09	174	19	astonishment	O
baskervilles09	174	22	gazed	O
baskervilles09	174	24	sir	O
baskervilles09	174	25	henry	O
baskervilles09	175	7	barrymore	O
baskervilles09	176	1	nothing	B-NEG
baskervilles09	176	3	sir	O
baskervilles09	177	1	agitation	O
baskervilles09	177	4	great	O
baskervilles09	177	7	could	O
baskervilles09	177	8	hardly	O
baskervilles09	177	9	speak	O
baskervilles09	177	13	shadows	O
baskervilles09	177	14	sprang	O
baskervilles09	177	20	shaking	O
baskervilles09	177	23	candle	O
baskervilles09	178	4	window	O
baskervilles09	178	6	sir	O
baskervilles09	179	1	go	O
baskervilles09	179	2	round	O
baskervilles09	179	4	night	O
baskervilles09	179	6	see	O
baskervilles09	179	10	fastened	O
baskervilles09	180	3	second	O
baskervilles09	180	4	floor	O
baskervilles09	181	1	yes	O
baskervilles09	181	3	sir	O
baskervilles09	181	7	windows	O
baskervilles09	182	1	look	O
baskervilles09	182	4	barrymore	O
baskervilles09	182	7	said	O
baskervilles09	182	8	sir	O
baskervilles09	182	9	henry	O
baskervilles09	182	10	sternly	O
baskervilles09	182	15	made	O
baskervilles09	182	18	minds	O
baskervilles09	182	22	truth	O
baskervilles09	182	30	save	O
baskervilles09	182	32	trouble	O
baskervilles09	182	34	tell	O
baskervilles09	182	36	sooner	O
baskervilles09	182	37	rather	O
baskervilles09	182	38	than	O
baskervilles09	182	39	later	O
baskervilles09	183	0	come	O
baskervilles09	184	0	no	B-NEG
baskervilles09	184	1	lies	O
baskervilles09	185	6	window	O
baskervilles09	186	1	fellow	O
baskervilles09	186	2	looked	O
baskervilles09	186	4	us	O
baskervilles09	186	7	helpless	O
baskervilles09	186	8	way	O
baskervilles09	186	12	wrung	O
baskervilles09	186	14	hands	O
baskervilles09	186	15	together	O
baskervilles09	186	16	like	O
baskervilles09	186	17	one	O
baskervilles09	186	22	last	O
baskervilles09	186	23	extremity	O
baskervilles09	186	25	doubt	O
baskervilles09	186	27	misery	O
baskervilles09	187	4	no	B-NEG
baskervilles09	187	5	harm	O
baskervilles09	187	7	sir	O
baskervilles09	188	2	holding	O
baskervilles09	188	4	candle	O
baskervilles09	188	7	window	O
baskervilles09	189	5	holding	O
baskervilles09	189	7	candle	O
baskervilles09	189	10	window	O
baskervilles09	190	2	n't	B-NEG
baskervilles09	190	3	ask	O
baskervilles09	190	6	sir	O
baskervilles09	190	7	henry	O
baskervilles09	190	10	n't	B-NEG
baskervilles09	190	11	ask	O
baskervilles09	191	1	give	O
baskervilles09	191	4	word	O
baskervilles09	191	6	sir	O
baskervilles09	191	11	not	B-NEG
baskervilles09	191	13	secret	O
baskervilles09	191	19	not	B-NEG
baskervilles09	191	20	tell	O
baskervilles09	192	2	concerned	O
baskervilles09	192	3	no	B-NEG
baskervilles09	192	4	one	O
baskervilles09	192	8	would	O
baskervilles09	192	9	not	B-NEG
baskervilles09	192	10	try	O
baskervilles09	192	12	keep	O
baskervilles09	193	1	sudden	O
baskervilles09	193	2	idea	O
baskervilles09	193	3	occurred	O
baskervilles09	193	9	took	O
baskervilles09	193	11	candle	O
baskervilles09	193	14	trembling	O
baskervilles09	193	15	hand	O
baskervilles09	193	18	butler	O
baskervilles09	194	2	must	O
baskervilles09	194	5	holding	O
baskervilles09	194	9	signal	O
baskervilles09	194	12	said	O
baskervilles09	195	1	let	O
baskervilles09	195	2	us	O
baskervilles09	195	3	see	O
baskervilles09	195	8	answer	O
baskervilles09	196	1	held	O
baskervilles09	196	6	done	O
baskervilles09	196	9	stared	O
baskervilles09	196	13	darkness	O
baskervilles09	196	16	night	O
baskervilles09	197	0	vaguely	O
baskervilles09	197	2	could	O
baskervilles09	197	3	discern	O
baskervilles09	197	5	black	O
baskervilles09	197	6	bank	O
baskervilles09	197	9	trees	O
baskervilles09	197	12	lighter	O
baskervilles09	197	13	expanse	O
baskervilles09	197	16	moor	O
baskervilles09	197	20	moon	O
baskervilles09	197	22	behind	O
baskervilles09	197	24	clouds	O
baskervilles09	198	3	gave	O
baskervilles09	198	5	cry	O
baskervilles09	198	7	exultation	O
baskervilles09	198	11	tiny	O
baskervilles09	198	12	pinpoint	O
baskervilles09	198	14	yellow	O
baskervilles09	198	15	light	O
baskervilles09	198	17	suddenly	O
baskervilles09	198	18	transfixed	O
baskervilles09	198	20	dark	O
baskervilles09	198	21	veil	O
baskervilles09	198	24	glowed	O
baskervilles09	198	25	steadily	O
baskervilles09	198	28	centre	O
baskervilles09	198	31	black	O
baskervilles09	198	32	square	O
baskervilles09	198	33	framed	O
baskervilles09	198	36	window	O
baskervilles09	199	7	cried	O
baskervilles09	200	1	no	B-NEG
baskervilles09	200	3	no	B-NEG
baskervilles09	200	5	sir	O
baskervilles09	200	9	nothing	B-NEG
baskervilles09	200	11	nothing	B-NEG
baskervilles09	200	17	butler	O
baskervilles09	200	18	broke	O
baskervilles09	200	23	assure	O
baskervilles09	200	26	sir	O
baskervilles09	201	1	move	O
baskervilles09	201	3	light	O
baskervilles09	201	4	across	O
baskervilles09	201	6	window	O
baskervilles09	201	8	watson	O
baskervilles09	201	11	cried	O
baskervilles09	201	13	baronet	O
baskervilles09	202	1	see	O
baskervilles09	202	5	moves	O
baskervilles09	202	6	also	O
baskervilles09	203	3	rascal	O
baskervilles09	203	7	deny	O
baskervilles09	203	12	signal	O
baskervilles09	204	0	come	O
baskervilles09	204	2	speak	O
baskervilles09	205	3	confederate	O
baskervilles09	205	5	yonder	O
baskervilles09	205	11	conspiracy	O
baskervilles09	205	14	going	O
baskervilles09	206	1	man	O
baskervilles09	206	2	's	O
baskervilles09	206	3	face	O
baskervilles09	206	4	became	O
baskervilles09	206	5	openly	O
baskervilles09	206	6	defiant	O
baskervilles09	207	4	business	O
baskervilles09	207	7	not	B-NEG
baskervilles09	208	2	not	B-NEG
baskervilles09	208	3	tell	O
baskervilles09	209	3	leave	O
baskervilles09	209	5	employment	O
baskervilles09	209	6	right	O
baskervilles09	209	7	away	O
baskervilles09	210	2	good	O
baskervilles09	210	4	sir	O
baskervilles09	211	2	must	O
baskervilles09	211	4	must	O
baskervilles09	212	3	go	O
baskervilles09	212	5	disgrace	O
baskervilles09	213	1	thunder	O
baskervilles09	213	4	may	O
baskervilles09	213	5	well	O
baskervilles09	213	7	ashamed	O
baskervilles09	214	1	family	O
baskervilles09	214	3	lived	O
baskervilles09	214	5	mine	O
baskervilles09	214	9	hundred	O
baskervilles09	214	10	years	O
baskervilles09	214	13	roof	O
baskervilles09	214	18	find	O
baskervilles09	214	20	deep	O
baskervilles09	214	23	dark	O
baskervilles09	214	24	plot	O
baskervilles09	215	1	no	B-NEG
baskervilles09	215	3	no	B-NEG
baskervilles09	215	5	sir	O
baskervilles09	215	7	no	B-NEG
baskervilles09	215	9	not	B-NEG
baskervilles09	216	3	woman	O
baskervilles09	216	4	's	O
baskervilles09	216	5	voice	O
baskervilles09	216	8	mrs.	O
baskervilles09	216	9	barrymore	O
baskervilles09	216	11	paler	O
baskervilles09	216	14	horror-struck	O
baskervilles09	216	15	than	O
baskervilles09	216	17	husband	O
baskervilles09	216	20	standing	O
baskervilles09	216	23	door	O
baskervilles09	217	1	bulky	O
baskervilles09	217	2	figure	O
baskervilles09	217	5	shawl	O
baskervilles09	217	7	skirt	O
baskervilles09	217	8	might	O
baskervilles09	217	11	comic	O
baskervilles09	217	14	not	B-NEG
baskervilles09	217	17	intensity	O
baskervilles09	217	19	feeling	O
baskervilles09	217	20	upon	O
baskervilles09	217	22	face	O
baskervilles09	218	4	go	O
baskervilles09	218	6	eliza	O
baskervilles09	219	3	end	O
baskervilles09	220	2	pack	O
baskervilles09	220	4	things	O
baskervilles09	220	7	said	O
baskervilles09	220	9	butler	O
baskervilles09	221	1	oh	O
baskervilles09	221	3	john	O
baskervilles09	221	5	john	O
baskervilles09	221	9	brought	O
baskervilles09	222	5	sir	O
baskervilles09	222	6	henry	O
baskervilles09	222	9	mine	O
baskervilles09	223	2	done	O
baskervilles09	223	3	nothing	B-NEG
baskervilles09	223	4	except	O
baskervilles09	223	7	sake	O
baskervilles09	223	11	asked	O
baskervilles09	224	1	speak	O
baskervilles09	225	3	mean	O
baskervilles09	226	2	unhappy	B-NEG
baskervilles09	226	3	brother	O
baskervilles09	226	5	starving	O
baskervilles09	226	8	moor	O
baskervilles09	227	2	not	B-NEG
baskervilles09	227	3	let	O
baskervilles09	227	5	perish	O
baskervilles09	227	9	gates	O
baskervilles09	228	1	light	O
baskervilles09	228	4	signal	O
baskervilles09	228	8	food	O
baskervilles09	228	10	ready	O
baskervilles09	228	16	light	O
baskervilles09	228	18	yonder	O
baskervilles09	228	21	show	O
baskervilles09	228	23	spot	O
baskervilles09	228	27	bring	O
baskervilles09	229	3	brother	O
baskervilles09	230	2	escaped	O
baskervilles09	230	3	convict	O
baskervilles09	230	5	sir	O
baskervilles09	230	7	selden	O
baskervilles09	230	10	criminal	O
baskervilles09	231	2	's	O
baskervilles09	231	4	truth	O
baskervilles09	231	6	sir	O
baskervilles09	231	9	said	O
baskervilles09	231	10	barrymore	O
baskervilles09	232	2	said	O
baskervilles09	232	6	not	B-NEG
baskervilles09	232	8	secret	O
baskervilles09	232	12	could	O
baskervilles09	232	13	not	B-NEG
baskervilles09	232	14	tell	O
baskervilles09	233	4	heard	O
baskervilles09	233	10	see	O
baskervilles09	233	16	plot	O
baskervilles09	233	19	not	B-NEG
baskervilles09	234	6	explanation	O
baskervilles09	234	9	stealthy	O
baskervilles09	234	10	expeditions	O
baskervilles09	234	12	night	O
baskervilles09	234	15	light	O
baskervilles09	234	18	window	O
baskervilles09	235	0	sir	O
baskervilles09	235	1	henry	O
baskervilles09	235	5	stared	O
baskervilles09	235	8	woman	O
baskervilles09	235	10	amazement	O
baskervilles09	236	2	possible	O
baskervilles09	236	5	stolidly	O
baskervilles09	236	6	respectable	O
baskervilles09	236	7	person	O
baskervilles09	236	12	blood	O
baskervilles09	236	14	one	O
baskervilles09	236	18	notorious	O
baskervilles09	236	19	criminals	O
baskervilles09	236	22	country	O
baskervilles09	237	1	yes	O
baskervilles09	237	3	sir	O
baskervilles09	237	6	name	O
baskervilles09	237	8	selden	O
baskervilles09	237	14	younger	O
baskervilles09	237	15	brother	O
baskervilles09	238	1	humoured	O
baskervilles09	238	4	much	O
baskervilles09	238	9	lad	O
baskervilles09	238	11	gave	O
baskervilles09	238	15	way	O
baskervilles09	238	17	everything	O
baskervilles09	238	20	came	O
baskervilles09	238	22	think	O
baskervilles09	238	25	world	O
baskervilles09	238	27	made	O
baskervilles09	238	30	pleasure	O
baskervilles09	238	35	could	O
baskervilles09	238	39	liked	O
baskervilles09	239	3	grew	O
baskervilles09	239	4	older	O
